0,15,0.2,1,0.875
1,15,0.2,1,0.8750048404378816
2,15,0.2,1,0.8750048404378826
3,15,0.2,1,0.875
4,15,0.2,1,0.875
5,15,0.2,1,0.875
6,15,0.2,1,0.875
7,15,0.2,1,0.875
8,15,0.2,1,0.8750048404378816
9,15,0.2,1,0.875
10,15,0.2,1,0.875
11,15,0.2,1,0.875
12,15,0.2,1,0.875
13,15,0.2,1,0.875
14,15,0.2,1,0.875
15,15,0.2,1,0.875
16,15,0.2,1,0.875
17,15,0.2,1,0.8750048404378823
18,15,0.2,1,0.875
19,15,0.2,1,0.875
20,15,0.2,1,0.875
21,15,0.2,1,0.8750048404378826
22,15,0.2,1,0.875
23,15,0.2,1,0.875
24,15,0.2,1,0.8750048404378823
25,15,0.2,1,0.875
26,15,0.2,1,0.875
27,15,0.2,1,0.875
28,15,0.2,1,0.875
29,15,0.2,1,0.875
30,15,0.2,1,0.875
31,15,0.2,1,0.875
32,15,0.2,1,0.875
33,15,0.2,1,0.875
34,15,0.2,1,0.875
35,15,0.2,1,0.875
36,15,0.2,1,0.875
37,15,0.2,1,0.875
38,15,0.2,1,0.875
39,15,0.2,1,0.875
40,15,0.2,1,0.875
41,15,0.2,1,0.875
42,15,0.2,1,0.8750048404378825
43,15,0.2,1,0.8750048404378825
44,15,0.2,1,0.875
45,15,0.2,1,0.875
46,15,0.2,1,0.875
47,15,0.2,1,0.875
48,15,0.2,1,0.875
49,15,0.2,1,0.875
50,15,0.2,1,0.875
51,15,0.2,1,0.875
52,15,0.2,1,0.875
53,15,0.2,1,0.875
54,15,0.2,1,0.875
55,15,0.2,1,0.875
56,15,0.2,1,0.875
57,15,0.2,1,0.875
58,15,0.2,1,0.875004840437883
59,15,0.2,1,0.875
60,15,0.2,1,0.875
61,15,0.2,1,0.875
62,15,0.2,1,0.875
63,15,0.2,1,0.875
64,15,0.2,1,0.875
65,15,0.2,1,0.875
66,15,0.2,1,0.875
67,15,0.2,1,0.8750048404378824
68,15,0.2,1,0.875
69,15,0.2,1,0.875
70,15,0.2,1,0.875
71,15,0.2,1,0.875
72,15,0.2,1,0.875
73,15,0.2,1,0.875
74,15,0.2,1,0.875
75,15,0.2,1,0.875
76,15,0.2,1,0.875004840437882
77,15,0.2,1,0.8750048404378822
78,15,0.2,1,0.875
79,15,0.2,1,0.875
80,15,0.2,1,0.875
81,15,0.2,1,0.875
82,15,0.2,1,0.875
83,15,0.2,1,0.875
84,15,0.2,1,0.8750048404378818
85,15,0.2,1,0.8750048404378821
86,15,0.2,1,0.875
87,15,0.2,1,0.875
88,15,0.2,1,0.8750048404378823
89,15,0.2,1,0.8750048404378828
90,15,0.2,1,0.875
91,15,0.2,1,0.875
92,15,0.2,1,0.875
93,15,0.2,1,0.875
94,15,0.2,1,0.875
95,15,0.2,1,0.875
96,15,0.2,1,0.875
97,15,0.2,1,0.8750048404378825
98,15,0.2,1,0.875
99,15,0.2,1,0.875
0,15,0.2,2,0.75
1,15,0.2,2,0.78125
2,15,0.2,2,0.765625
3,15,0.2,2,0.8125
4,15,0.2,2,0.8125
5,15,0.2,2,0.765625
6,15,0.2,2,0.78125
7,15,0.2,2,0.78125
8,15,0.2,2,0.765625
9,15,0.2,2,0.78125
10,15,0.2,2,0.765625
11,15,0.2,2,0.75
12,15,0.2,2,0.78125
13,15,0.2,2,0.75
14,15,0.2,2,0.75
15,15,0.2,2,0.75
16,15,0.2,2,0.75
17,15,0.2,2,0.75
18,15,0.2,2,0.765625
19,15,0.2,2,0.765625
20,15,0.2,2,0.765625
21,15,0.2,2,0.765625
22,15,0.2,2,0.765625
23,15,0.2,2,0.75
24,15,0.2,2,0.75
25,15,0.2,2,0.765625
26,15,0.2,2,0.75
27,15,0.2,2,0.78125
28,15,0.2,2,0.75
29,15,0.2,2,0.75
30,15,0.2,2,0.75
31,15,0.2,2,0.75
32,15,0.2,2,0.7812543218195376
33,15,0.2,2,0.765625
34,15,0.2,2,0.765625
35,15,0.2,2,0.75
36,15,0.2,2,0.7656292353831469
37,15,0.2,2,0.75
38,15,0.2,2,0.765625
39,15,0.2,2,0.75
40,15,0.2,2,0.7812543218195374
41,15,0.2,2,0.7812543218195371
42,15,0.2,2,0.765625
43,15,0.2,2,0.75
44,15,0.2,2,0.78125
45,15,0.2,2,0.78125
46,15,0.2,2,0.8125
47,15,0.2,2,0.7656292353831466
48,15,0.2,2,0.8125
49,15,0.2,2,0.7500041489467558
50,15,0.2,2,0.765625
51,15,0.2,2,0.75
52,15,0.2,2,0.765625
53,15,0.2,2,0.765625
54,15,0.2,2,0.765625
55,15,0.2,2,0.78125
56,15,0.2,2,0.7656292353831464
57,15,0.2,2,0.765625
58,15,0.2,2,0.7656292353831471
59,15,0.2,2,0.75
60,15,0.2,2,0.78125
61,15,0.2,2,0.765625
62,15,0.2,2,0.765625
63,15,0.2,2,0.7500041489467555
64,15,0.2,2,0.78125
65,15,0.2,2,0.750004148946755
66,15,0.2,2,0.7656292353831465
67,15,0.2,2,0.75
68,15,0.2,2,0.75
69,15,0.2,2,0.75
70,15,0.2,2,0.7656292353831466
71,15,0.2,2,0.78125
72,15,0.2,2,0.765625
73,15,0.2,2,0.7656292353831464
74,15,0.2,2,0.75
75,15,0.2,2,0.7500041489467562
76,15,0.2,2,0.75
77,15,0.2,2,0.78125
78,15,0.2,2,0.78125
79,15,0.2,2,0.7500041489467559
80,15,0.2,2,0.765625
81,15,0.2,2,0.78125
82,15,0.2,2,0.75
83,15,0.2,2,0.765625
84,15,0.2,2,0.78125
85,15,0.2,2,0.78125
86,15,0.2,2,0.78125
87,15,0.2,2,0.765625
88,15,0.2,2,0.7812543218195369
89,15,0.2,2,0.75
90,15,0.2,2,0.765625
91,15,0.2,2,0.75
92,15,0.2,2,0.78125
93,15,0.2,2,0.7500041489467555
94,15,0.2,2,0.75
95,15,0.2,2,0.7500041489467558
96,15,0.2,2,0.78125
97,15,0.2,2,0.75
98,15,0.2,2,0.78125
99,15,0.2,2,0.78125
0,15,0.2,3,0.65625
1,15,0.2,3,0.671875
2,15,0.2,3,0.669921875
3,15,0.2,3,0.671875
4,15,0.2,3,0.6562536303284114
5,15,0.2,3,0.6562536303284109
6,15,0.2,3,0.6562566026198284
7,15,0.2,3,0.7109472891584554
8,15,0.2,3,0.640625
9,15,0.2,3,0.703125
10,15,0.2,3,0.6562536303284112
11,15,0.2,3,0.6953125
12,15,0.2,3,0.671875
13,15,0.2,3,0.6406285438920208
14,15,0.2,3,0.7031288896375836
15,15,0.2,3,0.6953125
16,15,0.2,3,0.65625
17,15,0.2,3,0.6835975315920949
18,15,0.2,3,0.6718787167648019
19,15,0.2,3,0.6953125
20,15,0.2,3,0.6562536303284111
21,15,0.2,3,0.656253630328411
22,15,0.2,3,0.6835975315920948
23,15,0.2,3,0.734375
24,15,0.2,3,0.65625
25,15,0.2,3,0.6875
26,15,0.2,3,0.68359375
27,15,0.2,3,0.68359375
28,15,0.2,3,0.669921875
29,15,0.2,3,0.65625
30,15,0.2,3,0.6718787167648017
31,15,0.2,3,0.6953125
32,15,0.2,3,0.68359375
33,15,0.2,3,0.7109375
34,15,0.2,3,0.669921875
35,15,0.2,3,0.6562536303284118
36,15,0.2,3,0.68359375
37,15,0.2,3,0.671875
38,15,0.2,3,0.671875
39,15,0.2,3,0.6699255809602532
40,15,0.2,3,0.6953163464193879
41,15,0.2,3,0.65625
42,15,0.2,3,0.6699255809602535
43,15,0.2,3,0.68359375
44,15,0.2,3,0.671875
45,15,0.2,3,0.6562566026198281
46,15,0.2,3,0.6699255809602528
47,15,0.2,3,0.68359375
48,15,0.2,3,0.65625
49,15,0.2,3,0.68359375
50,15,0.2,3,0.68359375
51,15,0.2,3,0.6953125
52,15,0.2,3,0.65625
53,15,0.2,3,0.6718787167648016
54,15,0.2,3,0.65625
55,15,0.2,3,0.669921875
56,15,0.2,3,0.65625
57,15,0.2,3,0.6699255809602533
58,15,0.2,3,0.64062854389202
59,15,0.2,3,0.6406285438920203
60,15,0.2,3,0.6953125
61,15,0.2,3,0.65625
62,15,0.2,3,0.669921875
63,15,0.2,3,0.669921875
64,15,0.2,3,0.669921875
65,15,0.2,3,0.6562536303284106
66,15,0.2,3,0.6875
67,15,0.2,3,0.65625
68,15,0.2,3,0.65625
69,15,0.2,3,0.65625
70,15,0.2,3,0.65625
71,15,0.2,3,0.68359375
72,15,0.2,3,0.65625
73,15,0.2,3,0.6562536303284103
74,15,0.2,3,0.65625
75,15,0.2,3,0.68359375
76,15,0.2,3,0.65625
77,15,0.2,3,0.6406285438920198
78,15,0.2,3,0.6562536303284111
79,15,0.2,3,0.65625
80,15,0.2,3,0.669921875
81,15,0.2,3,0.65625
82,15,0.2,3,0.6406285438920203
83,15,0.2,3,0.640625
84,15,0.2,3,0.671875
85,15,0.2,3,0.6953194956329133
86,15,0.2,3,0.6562536303284114
87,15,0.2,3,0.6953125
88,15,0.2,3,0.68359375
89,15,0.2,3,0.68359375
90,15,0.2,3,0.6953125
91,15,0.2,3,0.65625
92,15,0.2,3,0.65625
93,15,0.2,3,0.671875
94,15,0.2,3,0.695319495632913
95,15,0.2,3,0.68359375
96,15,0.2,3,0.68359375
97,15,0.2,3,0.68359375
98,15,0.2,3,0.65625
99,15,0.2,3,0.6953163464193883
0,15,0.2,4,0.57421875
1,15,0.2,4,0.546875
2,15,0.2,4,0.5742219265373595
3,15,0.2,4,0.5625
4,15,0.2,4,0.5625
5,15,0.2,4,0.5937559737988923
6,15,0.2,4,0.6220703125
